support,itemsets
0.0032287891365823697,"frozenset({'burning abdominal pain', 'sharp abdominal pain', 'regurgitation.1'})"
0.00313767573076326,"frozenset({'burning abdominal pain', 'nausea', 'regurgitation.1'})"
0.0016312674212206498,"frozenset({'burning abdominal pain', 'sharp abdominal pain', 'nausea', 'regurgitation.1'})"
0.002927102526203541,"frozenset({'sharp abdominal pain', 'sharp chest pain', 'regurgitation.1'})"
0.002878508709766682,"frozenset({'burning abdominal pain', 'sharp chest pain', 'regurgitation.1'})"
0.00284138843332186,"frozenset({'sharp chest pain', 'nausea', 'regurgitation.1'})"
0.0015381292730500043,"frozenset({'burning abdominal pain', 'sharp abdominal pain', 'sharp chest pain', 'regurgitation.1'})"
0.0015097828801285036,"frozenset({'sharp abdominal pain', 'sharp chest pain', 'nausea', 'regurgitation.1'})"
0.0014908852848475032,"frozenset({'burning abdominal pain', 'sharp chest pain', 'nausea', 'regurgitation.1'})"
0.0007808756335756275,"frozenset({'sharp chest pain', 'regurgitation.1', 'burning abdominal pain', 'nausea', 'sharp abdominal pain'})"
0.001121707262750815,"frozenset({'heartburn', 'nausea', 'regurgitation.1'})"
0.001067714133376528,"frozenset({'burning abdominal pain', 'heartburn', 'regurgitation.1'})"
0.0011608522815471731,"frozenset({'sharp abdominal pain', 'heartburn', 'regurgitation.1'})"
0.001126431661571065,"frozenset({'heartburn', 'sharp chest pain', 'regurgitation.1'})"
0.0010832371580716353,"frozenset({'heartburn', 'upper abdominal pain', 'regurgitation.1'})"
0.0010744632745483137,"frozenset({'heartburn', 'back pain', 'regurgitation.1'})"
0.0007019106818657326,"frozenset({'vomiting', 'heartburn', 'regurgitation.1'})"
0.0005595038031410503,"frozenset({'heartburn', 'sharp chest pain', 'nausea', 'regurgitation.1'})"
0.0006188962454527661,"frozenset({'sharp abdominal pain', 'heartburn', 'nausea', 'regurgitation.1'})"
0.0005277828396336566,"frozenset({'burning abdominal pain', 'heartburn', 'nausea', 'regurgitation.1'})"
0.000606072877226373,"frozenset({'burning abdominal pain', 'sharp abdominal pain', 'heartburn', 'regurgitation.1'})"
0.0005595038031410503,"frozenset({'heartburn', 'back pain', 'burning abdominal pain', 'regurgitation.1'})"
0.0005595038031410503,"frozenset({'burning abdominal pain', 'heartburn', 'upper abdominal pain', 'regurgitation.1'})"
0.0005142845572900848,"frozenset({'burning abdominal pain', 'heartburn', 'sharp chest pain', 'regurgitation.1'})"
0.0005149594714072634,"frozenset({'sharp abdominal pain', 'heartburn', 'sharp chest pain', 'regurgitation.1'})"
0.0005399312937428712,"frozenset({'heartburn', 'upper abdominal pain', 'sharp chest pain', 'regurgitation.1'})"
0.0005709773431330864,"frozenset({'sharp abdominal pain', 'heartburn', 'upper abdominal pain', 'regurgitation.1'})"
0.0005527546619692644,"frozenset({'heartburn', 'upper abdominal pain', 'nausea', 'regurgitation.1'})"
0.0006053979631091943,"frozenset({'heartburn', 'sharp abdominal pain', 'back pain', 'regurgitation.1'})"
0.000541956036094407,"frozenset({'heartburn', 'back pain', 'upper abdominal pain', 'regurgitation.1'})"
0.0005730020854846221,"frozenset({'heartburn', 'back pain', 'nausea', 'regurgitation.1'})"
0.0005183340419931564,"frozenset({'heartburn', 'back pain', 'sharp chest pain', 'regurgitation.1'})"
0.0009158584570113453,"frozenset({'difficulty in swallowing', 'nausea', 'regurgitation.1'})"
0.0008713141252775584,"frozenset({'burning abdominal pain', 'difficulty in swallowing', 'regurgitation.1'})"
0.0007059601665688042,"frozenset({'heartburn', 'difficulty in swallowing', 'regurgitation.1'})"
0.0006249704725073735,"frozenset({'upper abdominal pain', 'difficulty in swallowing', 'regurgitation.1'})"
0.0009759258134402397,"frozenset({'sharp abdominal pain', 'difficulty in swallowing', 'regurgitation.1'})"
0.000921257769948774,"frozenset({'difficulty in swallowing', 'sharp chest pain', 'regurgitation.1'})"
0.0006553416077804099,"frozenset({'back pain', 'difficulty in swallowing', 'regurgitation.1'})"
0.0008665897264573083,"frozenset({'dizziness', 'heartburn', 'regurgitation.1'})"
0.0006033732207576586,"frozenset({'dizziness', 'difficulty in swallowing', 'regurgitation.1'})"
0.0005115849008213704,"frozenset({'sharp abdominal pain', 'dizziness', 'regurgitation.1'})"
0.0007673773512320557,"frozenset({'sharp abdominal pain', 'lower abdominal pain', 'regurgitation.1'})"
0.0006492673807258027,"frozenset({'lower abdominal pain', 'painful urination', 'regurgitation.1'})"
0.0006317196136791593,"frozenset({'back pain', 'painful urination', 'regurgitation.1'})"
0.0005878501960625511,"frozenset({'sharp abdominal pain', 'painful urination', 'regurgitation.1'})"
0.000693136798342411,"frozenset({'painful urination', 'suprapubic pain', 'regurgitation.1'})"
0.0005129347290557276,"frozenset({'lower abdominal pain', 'suprapubic pain', 'regurgitation.1'})"
0.0005230584408134065,"frozenset({'back pain', 'suprapubic pain', 'regurgitation.1'})"
0.0006418433254368382,"frozenset({'frequent urination', 'painful urination', 'regurgitation.1'})"
0.0005453306066803,"frozenset({'frequent urination', 'suprapubic pain', 'regurgitation.1'})"
0.0005102350725870133,"frozenset({'back pain', 'frequent urination', 'regurgitation.1'})"
0.0005986488219374085,"frozenset({'involuntary urination', 'painful urination', 'regurgitation.1'})"
0.0005696275148987292,"frozenset({'retention of urine', 'painful urination', 'regurgitation.1'})"
0.0005966240795858727,"frozenset({'blood in urine', 'painful urination', 'regurgitation.1'})"
0.0005844756254766581,"frozenset({'heartburn', 'intermenstrual bleeding', 'regurgitation.1'})"
0.0005163092996416206,"frozenset({'rectal bleeding', 'blood in stool', 'regurgitation.1'})"
0.0010218199734083838,"frozenset({'burning abdominal pain', 'diarrhea', 'regurgitation.1'})"
0.0009401553652297745,"frozenset({'nausea', 'diarrhea', 'regurgitation.1'})"
0.0009030350887849521,"frozenset({'vomiting', 'diarrhea', 'regurgitation.1'})"
0.0008881869782070232,"frozenset({'sharp abdominal pain', 'diarrhea', 'regurgitation.1'})"
0.0007147340500921257,"frozenset({'sharp chest pain', 'diarrhea', 'regurgitation.1'})"
0.000553429576086443,"frozenset({'burning abdominal pain', 'nausea', 'diarrhea', 'regurgitation.1'})"
0.000530482496102371,"frozenset({'burning abdominal pain', 'vomiting', 'diarrhea', 'regurgitation.1'})"
0.0005136096431729063,"frozenset({'burning abdominal pain', 'sharp abdominal pain', 'diarrhea', 'regurgitation.1'})"
0.0006080976195779087,"frozenset({'headache', 'diarrhea', 'regurgitation.1'})"
0.006653978281263709,"frozenset({'shortness of breath', 'increased heart rate'})"
0.0012668137979442117,"frozenset({'anxiety and nervousness', 'increased heart rate'})"
0.001256015172069354,"frozenset({'depression', 'increased heart rate'})"
0.0011885237603514952,"frozenset({'abnormal involuntary movements', 'increased heart rate'})"
0.006631031201279637,"frozenset({'irregular heartbeat', 'increased heart rate'})"
0.004468606369839438,"frozenset({'palpitations', 'increased heart rate'})"
0.001282336822639319,"frozenset({'insomnia', 'increased heart rate'})"
0.0012094460979840316,"frozenset({'increased heart rate', 'headache'})"
0.00120539661328096,"frozenset({'fears and phobias', 'increased heart rate'})"
0.006695822956528782,"frozenset({'sharp chest pain', 'increased heart rate'})"
0.0012290186073822106,"frozenset({'depressive or psychotic symptoms', 'increased heart rate'})"
0.005492451085599357,"frozenset({'chest tightness', 'increased heart rate'})"
0.004305952067599398,"frozenset({'dizziness', 'increased heart rate'})"
0.003003367821444721,"frozenset({'fainting', 'increased heart rate'})"
0.0009887491816666328,"frozenset({'feeling ill', 'increased heart rate'})"
0.0015873980036040414,"frozenset({'weakness', 'increased heart rate'})"
0.002412817968913456,"frozenset({'sweating', 'increased heart rate'})"
0.001841165711663191,"frozenset({'arm pain', 'increased heart rate'})"
0.0010420673969237415,"frozenset({'nausea', 'increased heart rate'})"
0.0012425168897257823,"frozenset({'heartburn', 'increased heart rate'})"
0.0009381306228782387,"frozenset({'lower body pain', 'increased heart rate'})"
0.0012418419756086037,"frozenset({'fatigue', 'increased heart rate'})"
0.0006715395465926961,"frozenset({'involuntary urination', 'increased heart rate'})"
0.003335425567096587,"frozenset({'shortness of breath', 'sharp chest pain', 'increased heart rate'})"
0.0006357690983822309,"frozenset({'shortness of breath', 'anxiety and nervousness', 'increased heart rate'})"
0.000678288687764482,"frozenset({'insomnia', 'anxiety and nervousness', 'increased heart rate'})"
0.0006688398901239817,"frozenset({'palpitations', 'anxiety and nervousness', 'increased heart rate'})"
0.0006344192701478737,"frozenset({'irregular heartbeat', 'anxiety and nervousness', 'increased heart rate'})"
0.0006593910924834814,"frozenset({'sharp chest pain', 'anxiety and nervousness', 'increased heart rate'})"
0.0006391436689681238,"frozenset({'depression', 'anxiety and nervousness', 'increased heart rate'})"
0.0006350941842650522,"frozenset({'depression', 'shortness of breath', 'increased heart rate'})"
0.0006452178960227311,"frozenset({'depression', 'palpitations', 'increased heart rate'})"
0.0006398185830853024,"frozenset({'depression', 'insomnia', 'increased heart rate'})"
0.0006114721901638016,"frozenset({'depression', 'irregular heartbeat', 'increased heart rate'})"
0.0006546666936632314,"frozenset({'depression', 'sharp chest pain', 'increased heart rate'})"
0.0006229457301558377,"frozenset({'abnormal involuntary movements', 'anxiety and nervousness', 'increased heart rate'})"
0.0005892000242969082,"frozenset({'depression', 'abnormal involuntary movements', 'increased heart rate'})"
0.0005750268278361579,"frozenset({'shortness of breath', 'abnormal involuntary movements', 'increased heart rate'})"
0.0006296948713276235,"frozenset({'fears and phobias', 'abnormal involuntary movements', 'increased heart rate'})"
0.0006182213313355875,"frozenset({'abnormal involuntary movements', 'depressive or psychotic symptoms', 'increased heart rate'})"
0.0006033732207576586,"frozenset({'abnormal involuntary movements', 'increased heart rate', 'headache'})"
0.0005972989937030513,"frozenset({'irregular heartbeat', 'abnormal involuntary movements', 'increased heart rate'})"
0.0005777264843048722,"frozenset({'abnormal involuntary movements', 'insomnia', 'increased heart rate'})"
0.0006296948713276235,"frozenset({'abnormal involuntary movements', 'palpitations', 'increased heart rate'})"
0.0006080976195779087,"frozenset({'abnormal involuntary movements', 'sharp chest pain', 'increased heart rate'})"
0.003394143095291124,"frozenset({'irregular heartbeat', 'shortness of breath', 'increased heart rate'})"
0.00346298433524334,"frozenset({'irregular heartbeat', 'sharp chest pain', 'increased heart rate'})"
0.0017345292811489737,"frozenset({'irregular heartbeat', 'shortness of breath', 'sharp chest pain', 'increased heart rate'})"
0.002246114181970344,"frozenset({'irregular heartbeat', 'palpitations', 'increased heart rate'})"
0.00224341452550163,"frozenset({'shortness of breath', 'palpitations', 'increased heart rate'})"
0.00223869012668138,"frozenset({'sharp chest pain', 'palpitations', 'increased heart rate'})"
0.0015900976600727557,"frozenset({'chest tightness', 'palpitations', 'increased heart rate'})"
0.001108208980407243,"frozenset({'irregular heartbeat', 'shortness of breath', 'palpitations', 'increased heart rate'})"
0.0011169828639305648,"frozenset({'shortness of breath', 'sharp chest pain', 'palpitations', 'increased heart rate'})"
0.001144654342734887,"frozenset({'irregular heartbeat', 'sharp chest pain', 'palpitations', 'increased heart rate'})"
0.0005662529443128362,"frozenset({'sharp chest pain', 'shortness of breath', 'palpitations', 'irregular heartbeat', 'increased heart rate'})"
0.0008125965970830212,"frozenset({'chest tightness', 'sharp chest pain', 'palpitations', 'increased heart rate'})"
0.0008233952229578786,"frozenset({'shortness of breath', 'chest tightness', 'palpitations', 'increased heart rate'})"
0.0008233952229578786,"frozenset({'irregular heartbeat', 'chest tightness', 'palpitations', 'increased heart rate'})"
0.0006877374854049822,"frozenset({'insomnia', 'palpitations', 'increased heart rate'})"
0.000629019957210445,"frozenset({'irregular heartbeat', 'insomnia', 'increased heart rate'})"
0.000622270816038659,"frozenset({'shortness of breath', 'insomnia', 'increased heart rate'})"
0.0006958364548111253,"frozenset({'sharp chest pain', 'insomnia', 'increased heart rate'})"
0.0006418433254368382,"frozenset({'increased heart rate', 'insomnia', 'headache'})"
0.000640493497202481,"frozenset({'increased heart rate', 'palpitations', 'headache'})"
0.0006344192701478737,"frozenset({'irregular heartbeat', 'increased heart rate', 'headache'})"
0.0006094474478122659,"frozenset({'increased heart rate', 'anxiety and nervousness', 'headache'})"
0.00060269830664048,"frozenset({'shortness of breath', 'increased heart rate', 'headache'})"
0.0006006735642889443,"frozenset({'increased heart rate', 'sharp chest pain', 'headache'})"
0.0006121471042809803,"frozenset({'depression', 'increased heart rate', 'headache'})"
0.0005655780301956576,"frozenset({'increased heart rate', 'depressive or psychotic symptoms', 'headache'})"
0.0006681649760068031,"frozenset({'irregular heartbeat', 'fears and phobias', 'increased heart rate'})"
0.0006492673807258027,"frozenset({'fears and phobias', 'anxiety and nervousness', 'increased heart rate'})"
0.0006479175524914454,"frozenset({'fears and phobias', 'insomnia', 'increased heart rate'})"
0.0006296948713276235,"frozenset({'fears and phobias', 'shortness of breath', 'increased heart rate'})"
0.000629019957210445,"frozenset({'fears and phobias', 'palpitations', 'increased heart rate'})"
0.0005716522572502649,"frozenset({'fears and phobias', 'increased heart rate', 'headache'})"
0.0006283450430932664,"frozenset({'fears and phobias', 'sharp chest pain', 'increased heart rate'})"
0.0006323945277963379,"frozenset({'depression', 'fears and phobias', 'increased heart rate'})"
0.0006074227054607301,"frozenset({'fears and phobias', 'depressive or psychotic symptoms', 'increased heart rate'})"
0.000648592466608624,"frozenset({'depressive or psychotic symptoms', 'insomnia', 'increased heart rate'})"
0.000648592466608624,"frozenset({'irregular heartbeat', 'depressive or psychotic symptoms', 'increased heart rate'})"
0.0006182213313355875,"frozenset({'depression', 'depressive or psychotic symptoms', 'increased heart rate'})"
0.0006182213313355875,"frozenset({'depressive or psychotic symptoms', 'palpitations', 'increased heart rate'})"
0.0006391436689681238,"frozenset({'sharp chest pain', 'depressive or psychotic symptoms', 'increased heart rate'})"
0.0006310446995619807,"frozenset({'depressive or psychotic symptoms', 'anxiety and nervousness', 'increased heart rate'})"
0.0005858254537110153,"frozenset({'shortness of breath', 'depressive or psychotic symptoms', 'increased heart rate'})"
0.0028083176415801088,"frozenset({'shortness of breath', 'chest tightness', 'increased heart rate'})"
0.002893356820344611,"frozenset({'chest tightness', 'sharp chest pain', 'increased heart rate'})"
0.002800218672173966,"frozenset({'irregular heartbeat', 'chest tightness', 'increased heart rate'})"
0.0015104577942456822,"frozenset({'shortness of breath', 'chest tightness', 'sharp chest pain', 'increased heart rate'})"
0.0013808742837473932,"frozenset({'irregular heartbeat', 'shortness of breath', 'chest tightness', 'increased heart rate'})"
0.0015313801318782186,"frozenset({'irregular heartbeat', 'chest tightness', 'sharp chest pain', 'increased heart rate'})"
0.0008132715112001998,"frozenset({'chest tightness', 'sharp chest pain', 'shortness of breath', 'irregular heartbeat', 'increased heart rate'})"
0.002210343733759879,"frozenset({'dizziness', 'chest tightness', 'increased heart rate'})"
0.002276485317243381,"frozenset({'shortness of breath', 'dizziness', 'increased heart rate'})"
0.002144877064393556,"frozenset({'dizziness', 'sharp chest pain', 'increased heart rate'})"
0.0020962832479566977,"frozenset({'irregular heartbeat', 'dizziness', 'increased heart rate'})"
0.001489535456613146,"frozenset({'dizziness', 'palpitations', 'increased heart rate'})"
0.0011392550297974584,"frozenset({'dizziness', 'shortness of breath', 'chest tightness', 'increased heart rate'})"
0.0011399299439146368,"frozenset({'shortness of breath', 'dizziness', 'sharp chest pain', 'increased heart rate'})"
0.0011628770238987088,"frozenset({'dizziness', 'chest tightness', 'sharp chest pain', 'increased heart rate'})"
0.000637118926616588,"frozenset({'dizziness', 'chest tightness', 'sharp chest pain', 'shortness of breath', 'increased heart rate'})"
0.0011028096674698144,"frozenset({'irregular heartbeat', 'shortness of breath', 'dizziness', 'increased heart rate'})"
0.001065689391024992,"frozenset({'irregular heartbeat', 'dizziness', 'sharp chest pain', 'increased heart rate'})"
0.0010339684275175985,"frozenset({'irregular heartbeat', 'chest tightness', 'dizziness', 'increased heart rate'})"
0.0005804261407735866,"frozenset({'dizziness', 'sharp chest pain', 'shortness of breath', 'irregular heartbeat', 'increased heart rate'})"
0.0005757017419533364,"frozenset({'dizziness', 'chest tightness', 'sharp chest pain', 'irregular heartbeat', 'increased heart rate'})"
0.0007565787253571983,"frozenset({'dizziness', 'chest tightness', 'palpitations', 'increased heart rate'})"
0.000724182847732626,"frozenset({'dizziness', 'sharp chest pain', 'palpitations', 'increased heart rate'})"
0.0007403807865449121,"frozenset({'irregular heartbeat', 'dizziness', 'palpitations', 'increased heart rate'})"
0.0007761512347553773,"frozenset({'shortness of breath', 'dizziness', 'palpitations', 'increased heart rate'})"
0.0016474653600329358,"frozenset({'fainting', 'chest tightness', 'increased heart rate'})"
0.0010980852686495643,"frozenset({'fainting', 'dizziness', 'increased heart rate'})"
0.000561528545492586,"frozenset({'fainting', 'palpitations', 'increased heart rate'})"
0.0014659134625118954,"frozenset({'fainting', 'shortness of breath', 'increased heart rate'})"
0.001395722394325322,"frozenset({'fainting', 'sharp chest pain', 'increased heart rate'})"
0.001512482536597218,"frozenset({'irregular heartbeat', 'fainting', 'increased heart rate'})"
0.0005966240795858727,"frozenset({'fainting', 'chest tightness', 'dizziness', 'increased heart rate'})"
0.000556804146672336,"frozenset({'fainting', 'shortness of breath', 'dizziness', 'increased heart rate'})"
0.0005136096431729063,"frozenset({'fainting', 'dizziness', 'sharp chest pain', 'increased heart rate'})"
0.0005520797478520858,"frozenset({'irregular heartbeat', 'dizziness', 'fainting', 'increased heart rate'})"
0.0008119216829658426,"frozenset({'fainting', 'shortness of breath', 'chest tightness', 'increased heart rate'})"
0.0007673773512320557,"frozenset({'irregular heartbeat', 'shortness of breath', 'fainting', 'increased heart rate'})"
0.0006661402336552674,"frozenset({'fainting', 'shortness of breath', 'sharp chest pain', 'increased heart rate'})"
0.000784925118278699,"frozenset({'fainting', 'chest tightness', 'sharp chest pain', 'increased heart rate'})"
0.0007059601665688042,"frozenset({'irregular heartbeat', 'sharp chest pain', 'fainting', 'increased heart rate'})"
0.0008085471123799497,"frozenset({'irregular heartbeat', 'chest tightness', 'fainting', 'increased heart rate'})"
0.0006823381724675535,"frozenset({'chest tightness', 'feeling ill', 'increased heart rate'})"
0.0005068605020011204,"frozenset({'dizziness', 'feeling ill', 'increased heart rate'})"
0.0005223835266962279,"frozenset({'irregular heartbeat', 'feeling ill', 'increased heart rate'})"
0.0005142845572900848,"frozenset({'sharp chest pain', 'feeling ill', 'increased heart rate'})"
0.0008348687629499146,"frozenset({'shortness of breath', 'weakness', 'increased heart rate'})"
0.0008132715112001998,"frozenset({'dizziness', 'weakness', 'increased heart rate'})"
0.0007079849089203399,"frozenset({'sharp chest pain', 'weakness', 'increased heart rate'})"
0.0005655780301956576,"frozenset({'fainting', 'weakness', 'increased heart rate'})"
0.0008355436770670933,"frozenset({'irregular heartbeat', 'weakness', 'increased heart rate'})"
0.0009064096593708451,"frozenset({'chest tightness', 'weakness', 'increased heart rate'})"
0.0007795258053412703,"frozenset({'weakness', 'palpitations', 'increased heart rate'})"
0.0012998845896859625,"frozenset({'irregular heartbeat', 'sweating', 'increased heart rate'})"
0.0012965100191000695,"frozenset({'shortness of breath', 'sweating', 'increased heart rate'})"
0.0012641141414754973,"frozenset({'chest tightness', 'sweating', 'increased heart rate'})"
0.0005291326678680138,"frozenset({'fainting', 'sweating', 'increased heart rate'})"
0.0011878488462343166,"frozenset({'sweating', 'sharp chest pain', 'increased heart rate'})"
0.0007181086206780187,"frozenset({'dizziness', 'sweating', 'increased heart rate'})"
0.0006958364548111253,"frozenset({'irregular heartbeat', 'shortness of breath', 'sweating', 'increased heart rate'})"
0.0007039354242172683,"frozenset({'irregular heartbeat', 'chest tightness', 'sweating', 'increased heart rate'})"
0.000701235767748554,"frozenset({'shortness of breath', 'chest tightness', 'sweating', 'increased heart rate'})"
0.0006526419513116956,"frozenset({'irregular heartbeat', 'sweating', 'sharp chest pain', 'increased heart rate'})"
0.0006296948713276235,"frozenset({'chest tightness', 'sweating', 'sharp chest pain', 'increased heart rate'})"
0.0006303697854448022,"frozenset({'shortness of breath', 'sweating', 'sharp chest pain', 'increased heart rate'})"
0.0009091093158395594,"frozenset({'chest tightness', 'arm pain', 'increased heart rate'})"
0.0009037100029021307,"frozenset({'shortness of breath', 'arm pain', 'increased heart rate'})"
0.0008854873217383088,"frozenset({'arm pain', 'sweating', 'increased heart rate'})"
0.0008827876652695944,"frozenset({'irregular heartbeat', 'arm pain', 'increased heart rate'})"
0.000533857066688264,"frozenset({'fainting', 'arm pain', 'increased heart rate'})"
0.0009340811381751672,"frozenset({'arm pain', 'sharp chest pain', 'increased heart rate'})"
0.0005365567231569783,"frozenset({'chest tightness', 'nausea', 'increased heart rate'})"
0.0005055106737667632,"frozenset({'arm pain', 'nausea', 'increased heart rate'})"
0.0005797512266564079,"frozenset({'fainting', 'nausea', 'increased heart rate'})"
0.0006580412642491243,"frozenset({'heartburn', 'nausea', 'increased heart rate'})"
0.0005122598149385491,"frozenset({'sharp chest pain', 'nausea', 'increased heart rate'})"
0.0006566914360147671,"frozenset({'heartburn', 'chest tightness', 'increased heart rate'})"
0.0006263203007417307,"frozenset({'heartburn', 'sharp chest pain', 'increased heart rate'})"
0.000614171846632516,"frozenset({'shortness of breath', 'heartburn', 'increased heart rate'})"
0.0006006735642889443,"frozenset({'heartburn', 'arm pain', 'increased heart rate'})"
0.0005709773431330864,"frozenset({'heartburn', 'sweating', 'increased heart rate'})"
0.0005851505395938367,"frozenset({'irregular heartbeat', 'heartburn', 'increased heart rate'})"
0.0006762639454129463,"frozenset({'fainting', 'heartburn', 'increased heart rate'})"
0.0005109099867041919,"frozenset({'lower body pain', 'palpitations', 'increased heart rate'})"
0.0005102350725870133,"frozenset({'lower body pain', 'sharp chest pain', 'increased heart rate'})"
0.0007343065594903049,"frozenset({'fatigue', 'dizziness', 'increased heart rate'})"
0.0007214831912639117,"frozenset({'irregular heartbeat', 'fatigue', 'increased heart rate'})"
0.0006823381724675535,"frozenset({'shortness of breath', 'fatigue', 'increased heart rate'})"
0.0006377938407337667,"frozenset({'fatigue', 'chest tightness', 'increased heart rate'})"
0.0006330694419135165,"frozenset({'fatigue', 'sharp chest pain', 'increased heart rate'})"
0.014262285124217943,"frozenset({'depression', 'insomnia'})"
0.005847455911235295,"frozenset({'shortness of breath', 'insomnia'})"
0.0034184400035095533,"frozenset({'sharp chest pain', 'insomnia'})"
0.014638887201603596,"frozenset({'insomnia', 'anxiety and nervousness'})"
0.004891777521310413,"frozenset({'insomnia', 'headache'})"
0.014298730486545588,"frozenset({'depressive or psychotic symptoms', 'insomnia'})"
0.0059601665688041195,"frozenset({'abnormal involuntary movements', 'insomnia'})"
0.002488408350037458,"frozenset({'dizziness', 'insomnia'})"
0.0016204687953457922,"frozenset({'burning abdominal pain', 'insomnia'})"
0.0008308192782468431,"frozenset({'weakness', 'insomnia'})"
0.000697861197162661,"frozenset({'lower abdominal pain', 'insomnia'})"
0.0006587161783663029,"frozenset({'diarrhea', 'insomnia'})"
0.0008868371499726659,"frozenset({'nausea', 'insomnia'})"
0.000697861197162661,"frozenset({'sharp abdominal pain', 'insomnia'})"
0.0007039354242172683,"frozenset({'insomnia', 'cough'})"
0.000614171846632516,"frozenset({'insomnia', 'fever'})"
0.0005838007113594796,"frozenset({'sore throat', 'insomnia'})"
0.0006134969325153375,"frozenset({'skin rash', 'insomnia'})"
0.0009145086287769881,"frozenset({'vomiting', 'insomnia'})"
0.0005453306066803,"frozenset({'arm pain', 'insomnia'})"
0.0005574790607895145,"frozenset({'leg pain', 'insomnia'})"
0.006565564531913314,"frozenset({'depression', 'depressive or psychotic symptoms', 'insomnia'})"
0.006895597535213644,"frozenset({'depression', 'insomnia', 'anxiety and nervousness'})"
0.0033131534012296937,"frozenset({'depression', 'insomnia', 'depressive or psychotic symptoms', 'anxiety and nervousness'})"
0.0014544399225198594,"frozenset({'depression', 'shortness of breath', 'insomnia'})"
0.0015752495494948267,"frozenset({'insomnia', 'shortness of breath', 'anxiety and nervousness'})"
0.0023034818819305243,"frozenset({'shortness of breath', 'abnormal involuntary movements', 'insomnia'})"
0.0019909966456768376,"frozenset({'shortness of breath', 'depressive or psychotic symptoms', 'insomnia'})"
0.000761978038294627,"frozenset({'depression', 'shortness of breath', 'insomnia', 'anxiety and nervousness'})"
0.0008645649841057725,"frozenset({'depression', 'shortness of breath', 'depressive or psychotic symptoms', 'insomnia'})"
0.0007916742594504849,"frozenset({'depression', 'shortness of breath', 'abnormal involuntary movements', 'insomnia'})"
0.00093273130994081,"frozenset({'insomnia', 'shortness of breath', 'depressive or psychotic symptoms', 'anxiety and nervousness'})"
0.0008476921311763078,"frozenset({'insomnia', 'shortness of breath', 'abnormal involuntary movements', 'anxiety and nervousness'})"
0.0009448797640500247,"frozenset({'shortness of breath', 'abnormal involuntary movements', 'depressive or psychotic symptoms', 'insomnia'})"
0.0016184440529942565,"frozenset({'shortness of breath', 'sharp chest pain', 'insomnia'})"
0.0011223821768679935,"frozenset({'depression', 'sharp chest pain', 'insomnia'})"
0.0013282309826074632,"frozenset({'sharp chest pain', 'insomnia', 'headache'})"
0.001292460534396998,"frozenset({'abnormal involuntary movements', 'sharp chest pain', 'insomnia'})"
0.0011784000485938165,"frozenset({'insomnia', 'sharp chest pain', 'anxiety and nervousness'})"
0.001390997995505072,"frozenset({'sharp chest pain', 'depressive or psychotic symptoms', 'insomnia'})"
0.0005358818090397997,"frozenset({'depression', 'shortness of breath', 'sharp chest pain', 'insomnia'})"
0.0006236206442730163,"frozenset({'depression', 'insomnia', 'sharp chest pain', 'anxiety and nervousness'})"
0.0006350941842650522,"frozenset({'depression', 'abnormal involuntary movements', 'sharp chest pain', 'insomnia'})"
0.0005858254537110153,"frozenset({'depression', 'sharp chest pain', 'insomnia', 'headache'})"
0.0006114721901638016,"frozenset({'depression', 'sharp chest pain', 'depressive or psychotic symptoms', 'insomnia'})"
0.0006107972760466231,"frozenset({'shortness of breath', 'sharp chest pain', 'insomnia', 'headache'})"
0.00071270930774059,"frozenset({'sharp chest pain', 'depressive or psychotic symptoms', 'insomnia', 'headache'})"
0.000686387657170625,"frozenset({'abnormal involuntary movements', 'sharp chest pain', 'depressive or psychotic symptoms', 'insomnia'})"
0.0006674900618896246,"frozenset({'abnormal involuntary movements', 'sharp chest pain', 'insomnia', 'headache'})"
0.0006134969325153375,"frozenset({'shortness of breath', 'abnormal involuntary movements', 'sharp chest pain', 'insomnia'})"
0.0006890873136393394,"frozenset({'insomnia', 'abnormal involuntary movements', 'sharp chest pain', 'anxiety and nervousness'})"
0.0005487051772661929,"frozenset({'insomnia', 'shortness of breath', 'sharp chest pain', 'anxiety and nervousness'})"
0.0006492673807258027,"frozenset({'insomnia', 'sharp chest pain', 'depressive or psychotic symptoms', 'anxiety and nervousness'})"
0.0006067477913435515,"frozenset({'insomnia', 'sharp chest pain', 'anxiety and nervousness', 'headache'})"
0.0007120343936234114,"frozenset({'shortness of breath', 'sharp chest pain', 'depressive or psychotic symptoms', 'insomnia'})"
0.0016008962859476131,"frozenset({'insomnia', 'anxiety and nervousness', 'headache'})"
0.0014341924990045017,"frozenset({'shortness of breath', 'insomnia', 'headache'})"
0.0017918969811091538,"frozenset({'depression', 'insomnia', 'headache'})"
0.0017864976681717252,"frozenset({'depressive or psychotic symptoms', 'insomnia', 'headache'})"
0.0014773870025039315,"frozenset({'abnormal involuntary movements', 'insomnia', 'headache'})"
0.0008038227135596995,"frozenset({'insomnia', 'depressive or psychotic symptoms', 'anxiety and nervousness', 'headache'})"
0.0008517416158793793,"frozenset({'depression', 'insomnia', 'anxiety and nervousness', 'headache'})"
0.0005595038031410503,"frozenset({'insomnia', 'shortness of breath', 'anxiety and nervousness', 'headache'})"
0.0006769388595301248,"frozenset({'shortness of breath', 'depressive or psychotic symptoms', 'insomnia', 'headache'})"
