antecedents,consequents,fitness,support,confidence,lift,cooccurrence_score,combined_score
"frozenset({'shortness of breath', 'coryza'})",frozenset({'nasal congestion'}),0.003995175891511278,0.0038254132161682428,0.5241838527698142,8.018702717753499,48553,0.016079261765366552
"frozenset({'spots or clouds in vision', 'symptoms of eye'})",frozenset({'lacrimation'}),0.003964196628107021,0.004384242105192115,0.4540752131972599,15.316083983381157,44946,0.030490887332709504
"frozenset({'anxiety and nervousness', 'depressive or psychotic symptoms', 'depression'})",frozenset({'insomnia'}),0.003957929237219351,0.0033131534012296937,0.4001793429526372,10.19960654142456,143845,0.013523204953058601
"frozenset({'side pain', 'sharp abdominal pain'})",frozenset({'nausea'}),0.00395785053839525,0.005840031855946331,0.34083031353395304,3.5574516618213674,99357,0.007080964838170316
"frozenset({'leg pain', 'loss of sensation'})",frozenset({'low back pain'}),0.003949261861185613,0.0050024634365277015,0.3967030614429458,8.860026605691345,61295,0.017582656880635206
frozenset({'itchiness of eye'}),frozenset({'diminished vision'}),0.003924198882427502,0.010505038233884737,0.37551266586248494,10.585123596987769,15565,0.04175593000786359
"frozenset({'coryza', 'vomiting'})",frozenset({'nasal congestion'}),0.0039088196673942215,0.003990767174876997,0.4916846831864294,7.52154665679132,52396,0.014758772035812221
"frozenset({'shortness of breath', 'coryza'})",frozenset({'cough'}),0.003895897434886874,0.0037774943138485628,0.51761768241931,5.249660089875758,61931,0.010264649097917845
"frozenset({'nasal congestion', 'wheezing'})",frozenset({'shortness of breath'}),0.0038894427465418677,0.00432417474876322,0.45167430384208673,5.220831343555835,41939,0.010196902905528372
"frozenset({'irregular appearing scalp', 'abnormal appearing skin'})",frozenset({'itching of skin'}),0.0038841857289965034,0.005285927365742709,0.36934685215751,8.815382825693357,67219,0.017210630088434372
frozenset({'pain in eye'}),frozenset({'itchiness of eye'}),0.0038594204130292476,0.01220717163740914,0.31808589215996624,11.370285255407895,18087,0.04415001127788818
"frozenset({'lacrimation', 'itchiness of eye'})",frozenset({'symptoms of eye'}),0.003849271076387128,0.004987615325949773,0.38780436607892527,11.403697284779035,52999,0.022057247955337523
"frozenset({'sharp abdominal pain', 'painful urination'})",frozenset({'lower abdominal pain'}),0.003826424169134721,0.005274453825750673,0.3646416573348264,6.018476154876821,80938,0.011575248429679092
"frozenset({'acne or pimples', 'skin swelling'})",frozenset({'itching of skin'}),0.0038198163806695846,0.005277153482219387,0.36382671816109063,8.683631074884312,62708,0.016672306228346027
"frozenset({'itching of skin', 'irregular appearing scalp'})","frozenset({'skin dryness, peeling, scaliness, or roughness'})",0.0038171878701380516,0.0045684936591818695,0.41967883935767875,13.204203297965554,51185,0.02531642052145741
"frozenset({'abusing alcohol', 'anxiety and nervousness'})",frozenset({'depression'}),0.0038155616823428145,0.004074456525407142,0.4701347247099136,11.009886635808021,53702,0.021089916746991195
"frozenset({'insomnia', 'fears and phobias'})",frozenset({'depression'}),0.0038140433746994525,0.003614840011608523,0.5294582839066825,12.399160023329186,42759,0.023730839028157924
"frozenset({'skin moles', 'skin lesion'})",frozenset({'irregular appearing scalp'}),0.003806240297948165,0.004872205011912234,0.39250761200521966,12.054945867375036,53902,0.023053607896582867
frozenset({'retention of urine'}),frozenset({'sharp abdominal pain'}),0.003799585697979448,0.011328433456842616,0.3372987962944356,2.5739747297633224,16785,0.009835329818668104
"frozenset({'painful urination', 'back pain'})",frozenset({'lower abdominal pain'}),0.003773746593743429,0.00414734725006243,0.45684335737119924,7.540281801450203,46721,0.014286481761784485
frozenset({'pulling at ears'}),frozenset({'nasal congestion'}),0.0037516829319774207,0.007345090337254584,0.5126477931131942,7.842229840094433,10883,0.029529480055415756
"frozenset({'itchiness of eye', 'eye redness'})",frozenset({'lacrimation'}),0.003717411035051864,0.004110226973617607,0.454070981210856,15.315941237295718,47687,0.028584674047959988
"frozenset({'lower abdominal pain', 'side pain'})",frozenset({'sharp abdominal pain'}),0.003708375844300782,0.0040832304089304635,0.4559499585500038,3.4794184984872563,81739,0.006477802990536661
"frozenset({'acne or pimples', 'skin lesion'})",frozenset({'skin growth'}),0.003696542378119628,0.005143520487018027,0.3611848341232228,8.638945117202699,59609,0.01604910045066145
frozenset({'delusions or hallucinations'}),frozenset({'insomnia'}),0.003694240246064328,0.01039367740455027,0.357275426874536,9.106089170302475,15400,0.033814601895396444
"frozenset({'headache', 'nasal congestion'})",frozenset({'cough'}),0.00366466246535291,0.003981993291353675,0.4619841829144155,4.685427120387712,77553,0.008619395679822377
"frozenset({'shortness of breath', 'coryza'})",frozenset({'fever'}),0.0036632458504251473,0.0036627589139282025,0.5018958660871173,6.087409630776591,50429,0.011190628527643824
"frozenset({'coryza', 'difficulty breathing'})",frozenset({'nasal congestion'}),0.003661803990865874,0.0034758077034697334,0.528584624858873,8.086023530716897,44290,0.014856115552118661
"frozenset({'pain in eye', 'symptoms of eye'})",frozenset({'eye redness'}),0.00365100229799542,0.005231934236368422,0.35073748981992575,14.26000100270256,55625,0.026167607798581207
frozenset({'temper problems'}),frozenset({'depression'}),0.003650650806800594,0.01001167601422719,0.36646162207564414,8.582010014079875,14834,0.03148649390411209
"frozenset({'eye redness', 'symptoms of eye'})",frozenset({'lacrimation'}),0.00364888271758775,0.004407189185176187,0.41579114931550465,14.024751797443573,48924,0.025699940524385394
frozenset({'pulling at ears'}),frozenset({'cough'}),0.003631533984555353,0.007226305452631153,0.5043572471619012,5.115173228028545,10707,0.01864296252532275
"frozenset({'chest tightness', 'cough'})",frozenset({'shortness of breath'}),0.003619298522651797,0.00421888814648336,0.4307469680264608,4.9789356017924575,68823,0.009048086619732373
"frozenset({'skin irritation', 'skin growth'})",frozenset({'skin lesion'}),0.0036180290072165104,0.0034643341634776974,0.5239893834218048,10.492179979114892,45117,0.019046184900909122
"frozenset({'retention of urine', 'suprapubic pain'})",frozenset({'painful urination'}),0.0036057584007285087,0.003816639332644921,0.4741740734529599,13.526559480420621,49103,0.024479710217409942
"frozenset({'insomnia', 'delusions or hallucinations'})",frozenset({'hostile behavior'}),0.003599339326429689,0.004334298460520899,0.417012987012987,12.849119979776914,45533,0.023224254306764495
"frozenset({'rectal bleeding', 'sharp abdominal pain'})",frozenset({'blood in stool'}),0.0035970698381810147,0.003887505314948673,0.4644412191582003,15.416551766250658,44589,0.02783485720962823
"frozenset({'anxiety and nervousness', 'depression'})",frozenset({'excessive anger'}),0.0035738642655854923,0.0056260840808007185,0.3193992106977279,11.518101309769575,60931,0.020697645822317232
"frozenset({'coryza', 'ear pain'})",frozenset({'sore throat'}),0.0035715477464553368,0.00351562763638327,0.5097367648497896,8.968042941151879,50205,0.01607113344349134
"frozenset({'skin moles', 'skin dryness, peeling, scaliness, or roughness'})",frozenset({'irregular appearing scalp'}),0.003571354288661634,0.004081880580696106,0.4392475851550584,13.490453941435968,47502,0.024187792872715212
"frozenset({'chest tightness', 'difficulty breathing'})",frozenset({'sharp chest pain'}),0.003570783862351839,0.0035493733422421996,0.5047993856786331,5.187549717219747,55684,0.009294644270958325
"frozenset({'increased heart rate', 'sharp chest pain'})",frozenset({'irregular heartbeat'}),0.0035696649494177898,0.00346298433524334,0.5171857675637536,20.667205249101535,35512,0.03701509297515727
"frozenset({'arm pain', 'neck pain'})",frozenset({'leg pain'}),0.0035532009627392037,0.004891777521310413,0.3649546827794562,5.573112688569541,60690,0.009949550533957276
"frozenset({'diminished vision', 'pain in eye'})",frozenset({'eye redness'}),0.003536987997909102,0.005158368597595956,0.3446052572253032,14.010681652800676,55415,0.024905400840156598
"frozenset({'irregular appearing scalp', 'skin lesion'})",frozenset({'skin moles'}),0.00352542536938423,0.004872205011912234,0.3635493780530795,14.108069641442246,53902,0.02498944178757486
"frozenset({'low back pain', 'paresthesia'})",frozenset({'neck pain'}),0.0035106049479672373,0.003811914933824671,0.4622309517963826,11.15902066588696,48112,0.01966202778711564
"frozenset({'blood in urine', 'back pain'})",frozenset({'painful urination'}),0.0034916554717616967,0.003379969898830374,0.5182655490013454,14.784338005175652,38251,0.025898049477138675
frozenset({'painful urination'}),frozenset({'lower abdominal pain'}),0.0034858480515655237,0.011084789460541146,0.31621101270696955,5.219119652417685,16424,0.018293705920094855
"frozenset({'paresthesia', 'back pain'})",frozenset({'leg pain'}),0.0034698925125411584,0.00406095824306357,0.42895843729949384,6.550494684918023,56210,0.011410845809706164
"frozenset({'burning abdominal pain', 'sharp chest pain'})",frozenset({'vomiting'}),0.003457746152897851,0.004243859968818968,0.40910865322055956,3.624169047551696,73295,0.006292281707083411
"frozenset({'anxiety and nervousness', 'depressive or psychotic symptoms'})",frozenset({'excessive anger'}),0.0034528927565375175,0.005460730122091964,0.31788001414371586,11.463316390983024,60451,0.01989867763878465
"frozenset({'anxiety and nervousness', 'depression'})",frozenset({'delusions or hallucinations'}),0.003411567222121499,0.005496500570302429,0.31204260699643666,10.72624743662793,61203,0.018397041420859874
frozenset({'facial pain'}),frozenset({'headache'}),0.0034099044013192695,0.010625172946742527,0.3226289040085253,3.225374762681832,15743,0.011056545668174858
"frozenset({'cough', 'shortness of breath'})",frozenset({'fever'}),0.0034089763546568345,0.005584239405535645,0.30693326408725,3.7227413773639357,93044,0.006380737131026433
"frozenset({'suprapubic pain', 'frequent urination'})",frozenset({'blood in urine'}),0.00337223835372951,0.004224287459420789,0.40083253282100545,15.000922909370797,46270,0.025400040325388333
frozenset({'skin moles'}),"frozenset({'skin dryness, peeling, scaliness, or roughness'})",0.0033357681495393976,0.009292892479431993,0.36062439433225957,11.346194686052684,13769,0.038023863710110045
"frozenset({'low back pain', 'loss of sensation'})",frozenset({'arm pain'}),0.003317478045410814,0.004198640722968002,0.3967221478222052,8.404868735629591,53295,0.013999937453201316
"frozenset({'upper abdominal pain', 'diarrhea'})",frozenset({'sharp abdominal pain'}),0.0032908406544807658,0.0031815451483798688,0.5188201628879595,3.9591899029475695,57103,0.006535235911071662
"frozenset({'heavy menstrual flow', 'sharp abdominal pain'})",frozenset({'cramps and spasms'}),0.0032893046708840075,0.0031781705777939756,0.5191268878844669,23.627656692626964,35188,0.038982651761295
frozenset({'suprapubic pain'}),frozenset({'frequent urination'}),0.0032770550583170054,0.010538783939743668,0.3125875805741282,10.7040061131357,15615,0.03526213213127775
frozenset({'blood clots during menstrual periods'}),frozenset({'sharp abdominal pain'}),0.003261625040083371,0.00602225866758455,0.5432241568245465,4.1454202257004535,8923,0.013561478565256201
"frozenset({'side pain', 'vomiting'})",frozenset({'back pain'}),0.0032034708143458316,0.004439585062800759,0.3623843102688409,4.1081090503977284,62293,0.006609273612507302
"frozenset({'spots or clouds in vision', 'pain in eye'})",frozenset({'itchiness of eye'}),0.003193369666478313,0.003940148616088603,0.40682926829268296,14.542502338992028,43767,0.023311162667405315
"frozenset({'retention of urine', 'suprapubic pain'})",frozenset({'blood in urine'}),0.0031931198694208976,0.0035912180175072723,0.44616803622337753,16.697577586600282,42391,0.026754306330955244
frozenset({'shoulder pain'}),frozenset({'leg pain'}),0.0031501750502752144,0.009996152989532082,0.31671121565273175,4.836401278986086,14811,0.01531153265497999
"frozenset({'arm pain', 'shoulder pain'})",frozenset({'neck pain'}),0.003116179455654937,0.004551620806252404,0.3438710993269427,8.301617814379888,53905,0.012993450213941521
"frozenset({'leg pain', 'neck pain'})",frozenset({'loss of sensation'}),0.003096557653497396,0.004428111522808723,0.3511936623487849,8.315671013860554,53046,0.01293190541554297
frozenset({'vaginal pain'}),frozenset({'vaginal discharge'}),0.0030798659965323594,0.006060728772263729,0.5097059825178794,18.777594249416104,8980,0.05800755100222184
"frozenset({'itching of skin', 'skin growth'})","frozenset({'skin dryness, peeling, scaliness, or roughness'})",0.003061399155636388,0.0038868304008314943,0.3953456442644333,12.438616795219733,48192,0.019113694384078183
frozenset({'blood in urine'}),frozenset({'suprapubic pain'}),0.0030581300510085373,0.00906004710900538,0.33906695966254957,10.056959244969569,13424,0.03089460294834493
"frozenset({'sore throat', 'vomiting'})",frozenset({'nasal congestion'}),0.0030529080363438685,0.003992117003111354,0.38389148494288683,5.87258015936202,64418,0.00899996237888782
frozenset({'symptoms of bladder'}),frozenset({'retention of urine'}),0.0030352088322103694,0.005991887532311513,0.5080691312807599,15.127520240836837,8878,0.04605260538753506
"frozenset({'foreign body sensation in eye', 'pain in eye'})",frozenset({'eye redness'}),0.0030040620979634087,0.004183792612390073,0.3605117766792672,14.657396047316901,47484,0.02210784584777364
frozenset({'symptoms of bladder'}),frozenset({'involuntary urination'}),0.0030018464619058637,0.005958816740569762,0.5052649650909923,19.836144798133873,8829,0.05972229446515561
"frozenset({'low back pain', 'paresthesia'})",frozenset({'arm pain'}),0.0029481603163394893,0.003492680556399198,0.42352074637859066,8.972617988858063,43684,0.013272499993175018
"frozenset({'fears and phobias', 'excessive anger'})",frozenset({'depressive or psychotic symptoms'}),0.0029297055939588724,0.0031012303684356166,0.47380903279026604,7.758422624653023,39720,0.011400156078829982
"frozenset({'blood in urine', 'back pain'})",frozenset({'sharp abdominal pain'}),0.0029122722181652593,0.003086382257857688,0.4732484735589362,3.611425908488672,51958,0.005274941467958922
"frozenset({'low back pain', 'paresthesia'})",frozenset({'leg pain'}),0.002910744927799205,0.0034704083905323048,0.4208200343726982,6.4262155928658595,52171,0.009384956927823955
frozenset({'blood clots during menstrual periods'}),frozenset({'cramps and spasms'}),0.0028519461801433986,0.005630808479620968,0.5079142822354803,23.11732366406107,8343,0.06611480701904981
"frozenset({'arm pain', 'low back pain'})",frozenset({'loss of sensation'}),0.002830324985314852,0.004198640722968002,0.3384657236126224,8.014294985299468,53295,0.011389082309917583
"frozenset({'retention of urine', 'sharp abdominal pain'})",frozenset({'painful urination'}),0.0028109726982642994,0.003998191230165962,0.35293416741137923,10.068000920839781,53184,0.014206938913018427
frozenset({'heavy menstrual flow'}),frozenset({'cramps and spasms'}),0.0028084412862097105,0.006300323283862128,0.447164207702625,20.352331253509504,9335,0.05733819685601471
"frozenset({'vomiting', 'back pain'})",frozenset({'side pain'}),0.0027882715042918025,0.004439585062800759,0.3154159673939103,7.417073376954643,62293,0.010386246652061209
"frozenset({'leg pain', 'shoulder pain'})",frozenset({'low back pain'}),0.002771687478088026,0.0037289004974117045,0.3730335561407062,8.3313882685971,55522,0.011589002847237342
"frozenset({'lower abdominal pain', 'retention of urine'})",frozenset({'sharp abdominal pain'}),0.0027667464593475128,0.003130251675474296,0.44331867711718603,3.3830274067615074,70329,0.00469462385696696
frozenset({'spotting or bleeding during pregnancy'}),frozenset({'sharp abdominal pain'}),0.0027396604487297375,0.005466129435029393,0.5025752404591995,3.83522260665727,8099,0.010535898475702729
"frozenset({'nausea', 'back pain'})",frozenset({'side pain'}),0.0026804825005119722,0.004295153441724541,0.31337403978727596,7.3690570161661535,61999,0.009918673999005994
"frozenset({'drug abuse', 'excessive anger'})",frozenset({'depression'}),0.0026319467655450254,0.003134976074294546,0.4210860302783066,9.861235968364578,42314,0.013017764648402803
"frozenset({'sore throat', 'shortness of breath'})",frozenset({'sharp chest pain'}),0.0026040342438198812,0.0032476867318633703,0.40220661985957873,4.133259461699822,70776,0.005399033397349659
"frozenset({'skin irritation', 'skin swelling'})","frozenset({'skin dryness, peeling, scaliness, or roughness'})",0.0026036272639907887,0.0034987547834538055,0.37337942955920483,11.747501739005521,44818,0.015346502380368422
"frozenset({'side pain', 'painful urination'})",frozenset({'back pain'}),0.00255012620567799,0.0030992056260840807,0.41268985350948145,4.678389417444345,47864,0.00598371019771079
"frozenset({'lower abdominal pain', 'side pain'})",frozenset({'vomiting'}),0.0025437726960279615,0.0033806448129475525,0.3774964202275982,3.3441258965814407,50261,0.004267710984053302
"frozenset({'arm pain', 'low back pain'})",frozenset({'shoulder pain'}),0.0025411562209136135,0.003977943806650603,0.32067464635473336,10.160034283426018,51773,0.012960401082733625
"frozenset({'sharp chest pain', 'nasal congestion'})",frozenset({'coryza'}),0.002517552854396344,0.003019565760257007,0.41813084112149534,13.115672863165509,42555,0.016559501924986026
"frozenset({'cough', 'headache'})",frozenset({'nasal congestion'}),0.0025050261919938983,0.003981993291353675,0.315795107852058,4.830875800934974,77553,0.006074797338813182
"frozenset({'suprapubic pain', 'back pain'})",frozenset({'frequent urination'}),0.0024731581686427977,0.003024965073194436,0.41002653005214523,14.040629752995494,36284,0.01741481678484535
"frozenset({'shortness of breath', 'fever'})",frozenset({'sharp chest pain'}),0.002473109360577208,0.003811914933824671,0.32562698183914673,3.3462920230932545,78963,0.00415362631686452
frozenset({'double vision'}),frozenset({'symptoms of eye'}),0.002420686461435722,0.0067066215824036395,0.362148766354459,10.649273873110351,9937,0.025864900287679873
"frozenset({'loss of sensation', 'neck pain'})",frozenset({'hip pain'}),0.0023986669945533453,0.003568945851640379,0.33724489795918366,8.620620522379127,40716,0.010375854545976075
"frozenset({'lower abdominal pain', 'side pain'})",frozenset({'back pain'}),0.002344033143462715,0.003244987075394656,0.36234833069560635,4.107701173990704,53401,0.00482989932548295
"frozenset({'irregular heartbeat', 'sharp chest pain'})",frozenset({'increased heart rate'}),0.0022462670279826146,0.00346298433524334,0.32544716478498037,25.143669863748144,35512,0.02833737942479055
"frozenset({'retention of urine', 'blood in urine'})",frozenset({'suprapubic pain'}),0.002234677986192924,0.0035912180175072723,0.3122469338653835,9.261458832132018,42391,0.010385307361893761
"frozenset({'foreign body sensation in eye', 'pain in eye'})",frozenset({'itchiness of eye'}),0.0022063623895792702,0.0035844688763354863,0.30886885722593777,11.040813502676846,45783,0.012223624747650309
"frozenset({'abnormal involuntary movements', 'depressive or psychotic symptoms'})",frozenset({'dizziness'}),0.002152056585031292,0.0032125911977700836,0.3360158125088239,4.791213227730667,42832,0.005172025761975459
"frozenset({'upper abdominal pain', 'vomiting'})",frozenset({'sharp chest pain'}),0.0021017317687723005,0.0030803080308030805,0.3422058933793207,3.5166645122681777,52624,0.003706914520551197
"frozenset({'drug abuse', 'depressive or psychotic symptoms'})",frozenset({'excessive anger'}),0.0020824941296335173,0.003095831055498188,0.33737864077669905,12.166471406518161,42926,0.012707481219034028
frozenset({'skin irritation'}),frozenset({'skin moles'}),0.001989713633545575,0.006254429123893984,0.31912255931678085,12.384021436392308,9267,0.024717632835283443
"frozenset({'leg pain', 'problems with movement'})",frozenset({'loss of sensation'}),0.0019600631868882325,0.0030998805402012593,0.317130428778568,7.50911134491955,44543,0.0073819553940308365
frozenset({'spotting or bleeding during pregnancy'}),frozenset({'pain during pregnancy'}),0.0019577798716548535,0.004619787132087442,0.42475954080049644,20.20072119460348,6845,0.03963984814779899
frozenset({'abnormal breathing sounds'}),frozenset({'nasal congestion'}),0.0018299735119245437,0.0044726558545425095,0.41006125858548353,6.272912283142709,6627,0.011504915624046732
frozenset({'arm stiffness or tightness'}),frozenset({'elbow pain'}),0.0012119674272342241,0.0034886310716961268,0.3480105029287012,18.11094523811488,5169,0.021988140991133644
